0,12,16,5,1.0,"[0, 180]"
0,0,15,5,1.0,"[180, 0]"
0,0,14,5,1.0,"[180, 0]"
0,11,13,5,1.0,"[0, 90, 180, 270]"
0,0,13,6,1.0,"[90, 270]"
0,0,13,7,1.0,"[90, 270]"
0,7,13,8,1.0,"[0, 90, 180, 270]"
0,0,14,8,1.0,"[0, 180]"
0,0,15,8,1.0,"[0, 180]"
0,8,16,8,1.0,"[0, 180]"
0,6,12,8,1.0,"[0, 90, 180, 270]"
0,0,12,9,1.0,"[90, 270]"
0,0,12,10,1.0,"[90, 270]"
0,0,12,11,1.0,"[90, 270]"
0,4,12,12,1.0,"[0, 90, 180, 270]"
0,0,13,12,1.0,"[0, 180]"
0,0,14,12,1.0,"[0, 180]"
0,0,15,12,1.0,"[0, 180]"
0,5,16,12,1.0,"[0, 180]"
0,0,11,12,1.0,"[180, 0]"
0,3,10,12,1.0,"[0, 90, 180, 270]"
0,0,10,11,1.0,"[90, 270]"
0,0,10,10,1.0,"[90, 270]"
0,0,10,9,1.0,"[90, 270]"
0,0,10,8,1.0,"[90, 270]"
0,0,10,7,1.0,"[90, 270]"
0,0,10,6,1.0,"[90, 270]"
0,10,10,5,1.0,"[0, 90, 180, 270]"
0,0,9,5,1.0,"[180, 0]"
0,0,8,5,1.0,"[180, 0]"
0,0,7,5,1.0,"[180, 0]"
0,0,6,5,1.0,"[180, 0]"
0,9,5,5,1.0,"[0, 90, 180, 270]"
0,0,5,6,1.0,"[90, 270]"
0,0,5,7,1.0,"[90, 270]"
0,0,5,8,1.0,"[90, 270]"
0,0,5,9,1.0,"[90, 270]"
0,0,5,10,1.0,"[90, 270]"
0,0,5,11,1.0,"[90, 270]"
0,0,5,12,1.0,"[90, 270]"
0,0,5,13,1.0,"[90, 270]"
0,0,5,14,1.0,"[90, 270]"
0,1,5,15,1.0,"[0, 90, 180, 270]"
0,0,6,15,1.0,"[0, 180]"
0,0,7,15,1.0,"[0, 180]"
0,0,8,15,1.0,"[0, 180]"
0,0,9,15,1.0,"[0, 180]"
0,2,10,15,1.0,"[0, 90, 180, 270]"
0,0,10,14,1.0,"[90, 270]"
0,0,10,13,1.0,"[90, 270]"
