0,1,5,5,1,"[0, 90, 180, 270]"
0,0,6,5,1,"[0, 180]"
0,0,7,5,1,"[0, 180]"
0,2,8,5,1,"[0, 90, 180, 270]"
0,0,9,5,1,"[0, 180]"
0,0,10,5,1,"[0, 180]"
0,3,11,5,1,"[0, 90, 180, 270]"
0,0,5,6,1,"[90, 270]"
0,0,8,6,1,"[90, 270]"
0,0,11,6,1,"[90, 270]"
0,0,5,7,1,"[90, 270]"
0,0,8,7,1,"[90, 270]"
0,0,11,7,1,"[90, 270]"
0,0,5,8,1,"[90, 270]"
0,0,8,8,1,"[90, 270]"
0,0,11,8,1,"[90, 270]"
0,0,5,9,1,"[90, 270]"
0,0,8,9,1,"[90, 270]"
0,0,11,9,1,"[90, 270]"
0,0,5,10,1,"[90, 270]"
0,0,8,10,1,"[90, 270]"
0,0,11,10,1,"[90, 270]"
0,0,5,11,1,"[90, 270]"
0,0,8,11,1,"[90, 270]"
0,0,11,11,1,"[90, 270]"
0,0,5,12,1,"[90, 270]"
0,0,8,12,1,"[90, 270]"
0,0,11,12,1,"[90, 270]"
0,4,5,13,1,"[0, 90, 180, 270]"
0,5,8,13,1,"[0, 90, 180, 270]"
0,6,11,13,1,"[0, 90, 180, 270]"
0,0,6,13,1,"[0, 180]"
0,0,7,13,1,"[0, 180]"
0,0,9,13,1,"[0, 180]"
0,0,10,13,1,"[0, 180]"
